t T p yO2 yO rho
7.659304634228573414e+05 1.671097820539496979e+03 3.465247659167662277e+03 3.297335122260782736e-01 6.702664877739211713e-01 4.777880545520456906e-03
7.867416746134157293e+05 1.669697684601795117e+03 3.462498061278802197e+03 3.296593304339678898e-01 6.703406695660316661e-01 4.777880545520456906e-03
8.075528858039741172e+05 1.668336491915466695e+03 3.459824684357289243e+03 3.295872162040088260e-01 6.704127837959907854e-01 4.777880545520456906e-03
8.283640969945326215e+05 1.667012194474032412e+03 3.457223527262381140e+03 3.295170606809303404e-01 6.704829393190693265e-01 4.777880545520456906e-03
8.491753081850910094e+05 1.665722900210818352e+03 3.454690893128619336e+03 3.294487633044334007e-01 6.705512366955662662e-01 4.777880545520456906e-03
8.808609255649162224e+05 1.663823222201313683e+03 3.450958834820930406e+03 3.293481391455705398e-01 6.706518608544291826e-01 4.777880545520456906e-03
9.125465429447414353e+05 1.661995028614680223e+03 3.447366748816356903e+03 3.292513091874994524e-01 6.707486908125002145e-01 4.777880545520456906e-03
9.442321603245666483e+05 1.660233276000709338e+03 3.443904777226571696e+03 3.291580054403775435e-01 6.708419945596222345e-01 4.777880545520456906e-03
9.759177777043918613e+05 1.658533430972503311e+03 3.440564057902106015e+03 3.290679870380608940e-01 6.709320129619389395e-01 4.777880545520456906e-03
1.007603395084217074e+06 1.656891406882233696e+03 3.437336600971412281e+03 3.289810368679857433e-01 6.710189631320141457e-01 4.777880545520456906e-03
1.039289012464042287e+06 1.655303506543931007e+03 3.434215177095186391e+03 3.288969585241237614e-01 6.711030414758760720e-01 4.777880545520456906e-03
1.070974629843867617e+06 1.653766372425811369e+03 3.431193220260720864e+03 3.288155736578665111e-01 6.711844263421332668e-01 4.777880545520456906e-03
1.102660247223692946e+06 1.652276946061341960e+03 3.428264748581987533e+03 3.287367198189824480e-01 6.712632801810173300e-01 4.777880545520456906e-03
1.134345864603518276e+06 1.650832434692891184e+03 3.425424299225075174e+03 3.286602486810906720e-01 6.713397513189092169e-01 4.777880545520456906e-03
1.166031481983343605e+06 1.649430282084513919e+03 3.422666871453736803e+03 3.285860244891550264e-01 6.714139755108449181e-01 4.777880545520456906e-03
1.197717099363168934e+06 1.648068142360559932e+03 3.419987875559536860e+03 3.285139226682611269e-01 6.714860773317388176e-01 4.777880545520456906e-03
1.229402716742994264e+06 1.646743857226188084e+03 3.417383088387275166e+03 3.284438286123502193e-01 6.715561713876497807e-01 4.777880545520456906e-03
1.261088334122819593e+06 1.645455436601207566e+03 3.414848615526945650e+03 3.283756366544120509e-01 6.716243633455880602e-01 4.777880545520456906e-03
1.292773951502644923e+06 1.644201041900339305e+03 3.412380858671929673e+03 3.283092491774094457e-01 6.716907508225905543e-01 4.777880545520456906e-03
1.324459568882470252e+06 1.642978971181598354e+03 3.409976486618730632e+03 3.282445758246373968e-01 6.717554241753626032e-01 4.777880545520456906e-03
1.374299260671491968e+06 1.641118367605631192e+03 3.406315438373078450e+03 3.281461170613437228e-01 6.718538829386563327e-01 4.777880545520456906e-03
1.424138952460513683e+06 1.639328271008860384e+03 3.402792680063049829e+03 3.280513967227043359e-01 6.719486032772956641e-01 4.777880545520456906e-03
1.473978644249535631e+06 1.637603670746743546e+03 3.399398400923628287e+03 3.279601488501492912e-01 6.720398511498506533e-01 4.777880545520456906e-03
1.523818336038557347e+06 1.635940066521174003e+03 3.396123788251354199e+03 3.278721345937076204e-01 6.721278654062924351e-01 4.777880545520456906e-03
1.573658027827579295e+06 1.634333405193969838e+03 3.392960903997243804e+03 3.277871388528961760e-01 6.722128611471038795e-01 4.777880545520456906e-03
1.623497719616601011e+06 1.632780022565671061e+03 3.389902570967251904e+03 3.277049671830832289e-01 6.722950328169168266e-01 4.777880545520456906e-03
1.673337411405622726e+06 1.631276592644828042e+03 3.386942273628645125e+03 3.276254431004556600e-01 6.723745568995443955e-01 4.777880545520456906e-03
1.723177103194644675e+06 1.629820087235742221e+03 3.384074079117469410e+03 3.275484059347218979e-01 6.724515940652781021e-01 4.777880545520456906e-03
1.773016794983666390e+06 1.628407743143214475e+03 3.381292573152966725e+03 3.274737090862439581e-01 6.725262909137560419e-01 4.777880545520456906e-03
1.822856486772688106e+06 1.627037032909100390e+03 3.378592802831900372e+03 3.274012184712262186e-01 6.725987815287738369e-01 4.777880545520456906e-03
1.872696178561710054e+06 1.625705638148527214e+03 3.375970224478659020e+03 3.273308111054658021e-01 6.726691888945343090e-01 4.777880545520456906e-03
1.922535870350731770e+06 1.624411426618996529e+03 3.373420658793148505e+03 3.272623738864280929e-01 6.727376261135720181e-01 4.777880545520456906e-03
1.972375562139753485e+06 1.623152433142669906e+03 3.370940253543259132e+03 3.271958025798481495e-01 6.728041974201519615e-01 4.777880545520456906e-03
2.022215253928775433e+06 1.621926843104889940e+03 3.368525451294581217e+03 3.271310009431906973e-01 6.728689990568094137e-01 4.777880545520456906e-03
2.072054945717797149e+06 1.620732977517739755e+03 3.366172960191178390e+03 3.270678799324050479e-01 6.729321200675950632e-01 4.777880545520456906e-03
2.152763995259783231e+06 1.618863009428318037e+03 3.362487832072693891e+03 3.269690190340809322e-01 6.730309809659192899e-01 4.777880545520456906e-03
2.233473044801769312e+06 1.617066181951881163e+03 3.358946394223460175e+03 3.268740322776153562e-01 6.731259677223848659e-01 4.777880545520456906e-03
2.314182094343755394e+06 1.615337132794632680e+03 3.355538129555908654e+03 3.267826353387578986e-01 6.732173646612422679e-01 4.777880545520456906e-03
2.394891143885741942e+06 1.613671062740684192e+03 3.352253624082966780e+03 3.266945737704876063e-01 6.733054262295126158e-01 4.777880545520456906e-03
2.475600193427728023e+06 1.612063665433441429e+03 3.349084429556187388e+03 3.266096192738228154e-01 6.733903807261774066e-01 4.777880545520456906e-03
2.556309242969714105e+06 1.610511059860268233e+03 3.346022931245072414e+03 3.265275661146420094e-01 6.734724338853582681e-01 4.777880545520456906e-03
2.637018292511700187e+06 1.609009731278850268e+03 3.343062232200302333e+03 3.264482279893238803e-01 6.735517720106765083e-01 4.777880545520456906e-03
2.717727342053686269e+06 1.607556487063816576e+03 3.340196066808827709e+03 3.263714356810414885e-01 6.736285643189589001e-01 4.777880545520456906e-03
2.798436391595672350e+06 1.606148422385260119e+03 3.337418733638485264e+03 3.262970352372755456e-01 6.737029647627247320e-01 4.777880545520456906e-03
2.879145441137658432e+06 1.604782887660591996e+03 3.334725031698445946e+03 3.262248862423931528e-01 6.737751137576071248e-01 4.777880545520456906e-03
2.979145441137658432e+06 1.603146343606396840e+03 3.331496394044337194e+03 3.261384237456029234e-01 6.738615762543973542e-01 4.777880545520456906e-03
3.079145441137658432e+06 1.601567182791165578e+03 3.328380619959269552e+03 3.260549985902663761e-01 6.739450014097339015e-01 4.777880545520456906e-03
3.179145441137658432e+06 1.600041617697980200e+03 3.325370272170002409e+03 3.259744100984940940e-01 6.740255899015060725e-01 4.777880545520456906e-03
3.279145441137658432e+06 1.598566225560469093e+03 3.322458628897479230e+03 3.258964769307003961e-01 6.741035230692997704e-01 4.777880545520456906e-03
3.379145441137658432e+06 1.597137902443175562e+03 3.319639593842529848e+03 3.258210346500075016e-01 6.741789653499925539e-01 4.777880545520456906e-03
3.479145441137658432e+06 1.595753817029332140e+03 3.316907605490458991e+03 3.257479332729097399e-01 6.742520667270902601e-01 4.777880545520456906e-03
3.579145441137658432e+06 1.594411377120504085e+03 3.314257571417522286e+03 3.256770354928038014e-01 6.743229645071961986e-01 4.777880545520456906e-03
3.679145441137658432e+06 1.593108211530799963e+03 3.311684832920914687e+03 3.256082157176385938e-01 6.743917842823614617e-01 4.777880545520456906e-03
3.779145441137658432e+06 1.591842152167693030e+03 3.309185129969849186e+03 3.255413591182033661e-01 6.744586408817966339e-01 4.777880545520456906e-03
3.879145441137658432e+06 1.590611205478733609e+03 3.306754545115315068e+03 3.254763601156141495e-01 6.745236398843857950e-01 4.777880545520456906e-03
3.979145441137658432e+06 1.589413524712063236e+03 3.304389448957881996e+03 3.254131209125762925e-01 6.745868790874236520e-01 4.777880545520456906e-03
4.079145441137658432e+06 1.588247401544206014e+03 3.302086483821467482e+03 3.253515510479128015e-01 6.746484489520871985e-01 4.777880545520456906e-03
4.179145441137657966e+06 1.587111258627008510e+03 3.299842549220545607e+03 3.252915669999826287e-01 6.747084330000173713e-01 4.777880545520456906e-03
4.279145441137658432e+06 1.586003635797250581e+03 3.297654774790062675e+03 3.252330914558582697e-01 6.747669085441417858e-01 4.777880545520456906e-03
4.379145441137658432e+06 1.584923175278633607e+03 3.295520491201630648e+03 3.251760525276888303e-01 6.748239474723112252e-01 4.777880545520456906e-03
4.479145441137658432e+06 1.583868611301193823e+03 3.293437209784411152e+03 3.251203832026209328e-01 6.748796167973791782e-01 4.777880545520456906e-03
4.579145441137658432e+06 1.582838763382045727e+03 3.291402609363005922e+03 3.250660209862559213e-01 6.749339790137440787e-01 4.777880545520456906e-03
4.679145441137658432e+06 1.581832529986511418e+03 3.289414523834523152e+03 3.250129075663896194e-01 6.749870924336103251e-01 4.777880545520456906e-03
4.779145441137658432e+06 1.580848881440554806e+03 3.287470928255107538e+03 3.249609884374213276e-01 6.750390115625786169e-01 4.777880545520456906e-03
4.879145441137658432e+06 1.579886853176317572e+03 3.285569925573824094e+03 3.249102125425213372e-01 6.750897874574786073e-01 4.777880545520456906e-03
4.979145441137658432e+06 1.578945540230404504e+03 3.283709735832438582e+03 3.248605319820759285e-01 6.751394680179241270e-01 4.777880545520456906e-03
5.079145441137658432e+06 1.578024092734025999e+03 3.281888687317273252e+03 3.248119017746131099e-01 6.751880982253869456e-01 4.777880545520456906e-03
5.179145441137658432e+06 1.577121711741643367e+03 3.280105208373232927e+03 3.247642796357055328e-01 6.752357203642944672e-01 4.777880545520456906e-03
5.279145441137658432e+06 1.576237645195987170e+03 3.278357819481238948e+03 3.247176257641701258e-01 6.752823742358299297e-01 4.777880545520456906e-03
5.379145441137658432e+06 1.575371184221964313e+03 3.276645125980140620e+03 3.246719026457158264e-01 6.753280973542842291e-01 4.777880545520456906e-03
5.479145441137658432e+06 1.574521659880904281e+03 3.274965811693597971e+03 3.246270748809660378e-01 6.753729251190340177e-01 4.777880545520456906e-03
5.579145441137658432e+06 1.573688440296595445e+03 3.273318633287590728e+03 3.245831090331698365e-01 6.754168909668302190e-01 4.777880545520456906e-03
5.679145441137658432e+06 1.572870928011395563e+03 3.271702415078920694e+03 3.245399734881162512e-01 6.754600265118837488e-01 4.777880545520456906e-03
5.779145441137658432e+06 1.572068557526385803e+03 3.270116044204136870e+03 3.244976383238166728e-01 6.755023616761833827e-01 4.777880545520456906e-03
5.879145441137658432e+06 1.571280793049714021e+03 3.268558466196969221e+03 3.244560751912221042e-01 6.755439248087778958e-01 4.777880545520456906e-03
5.979145441137658432e+06 1.570507126460451673e+03 3.267028680989097211e+03 3.244152572063570550e-01 6.755847427936430005e-01 4.777880545520456906e-03
6.079145441137658432e+06 1.569747075455625463e+03 3.265525739270628947e+03 3.243751588521590068e-01 6.756248411478411597e-01 4.777880545520456906e-03
6.179145441137658432e+06 1.569000181843396831e+03 3.264048739137351276e+03 3.243357558880629044e-01 6.756642441119372622e-01 4.777880545520456906e-03
6.279145441137658432e+06 1.568266009965885814e+03 3.262596822992333728e+03 3.242970252664618136e-01 6.757029747335383529e-01 4.777880545520456906e-03
6.379145441137658432e+06 1.567544145248185259e+03 3.261169174695271977e+03 3.242589450558513442e-01 6.757410549441488223e-01 4.777880545520456906e-03
6.479145441137658432e+06 1.566834192866285775e+03 3.259765016945346815e+03 3.242214943702738661e-01 6.757785056297263004e-01 4.777880545520456906e-03
6.579145441137658432e+06 1.566135776520130776e+03 3.258383608870529770e+03 3.241846533043358791e-01 6.758153466956642319e-01 4.777880545520456906e-03
6.679145441137658432e+06 1.565448537298813108e+03 3.257024243797770396e+03 3.241484028731062006e-01 6.758515971268939104e-01 4.777880545520456906e-03
6.779145441137658432e+06 1.564772132629583439e+03 3.255686247187748904e+03 3.241127249564538793e-01 6.758872750435461763e-01 4.777880545520456906e-03
6.879145441137658432e+06 1.564106235304917618e+03 3.254368974722902294e+03 3.240776022475252982e-01 6.759223977524747573e-01 4.777880545520456906e-03
6.979145441137658432e+06 1.563450532581665584e+03 3.253071810537031979e+03 3.240430182050353936e-01 6.759569817949647730e-01 4.777880545520456906e-03
7.079145441137658432e+06 1.562804725345281668e+03 3.251794165572720431e+03 3.240089570090111670e-01 6.759910429909888885e-01 4.777880545520456906e-03
7.179145441137658432e+06 1.562168527333096790e+03 3.250535476054706578e+03 3.239754035196613091e-01 6.760245964803387464e-01 4.777880545520456906e-03
7.279145441137658432e+06 1.561541664411740157e+03 3.249295202069612515e+03 3.239423432391130842e-01 6.760576567608869158e-01 4.777880545520456906e-03
7.379145441137658432e+06 1.560923873904525180e+03 3.248072826243820145e+03 3.239097622757982631e-01 6.760902377242017369e-01 4.777880545520456906e-03
7.479145441137658432e+06 1.560314903964851055e+03 3.246867852511722958e+03 3.238776473112763288e-01 6.761223526887237822e-01 4.777880545520456906e-03
7.579145441137658432e+06 1.559714512991812853e+03 3.245679804966913707e+03 3.238459855692914502e-01 6.761540144307087719e-01 4.777880545520456906e-03
7.679145441137658432e+06 1.559122469084501063e+03 3.244508226789366290e+03 3.238147647868803158e-01 6.761852352131200172e-01 4.777880545520456906e-03
7.779145441137658432e+06 1.558538549531980152e+03 3.243352679242710110e+03 3.237839731873710658e-01 6.762160268126292673e-01 4.777880545520456906e-03
7.879145441137658432e+06 1.557962540336334769e+03 3.242212740736485557e+03 3.237535994551303808e-01 6.762464005448700632e-01 4.777880545520456906e-03
7.979145441137658432e+06 1.557394235766154225e+03 3.241088005948191494e+03 3.237236327119256685e-01 6.762763672880747201e-01 4.777880545520456906e-03
8.079145441137658432e+06 1.556833437938186080e+03 3.239978085000689589e+03 3.236940624947787781e-01 6.763059375052216105e-01 4.777880545520456906e-03
8.179145441137658432e+06 1.556279956425088812e+03 3.238882602690893236e+03 3.236648787351987799e-01 6.763351212648016642e-01 4.777880545520456906e-03
8.279145441137658432e+06 1.555733607887214248e+03 3.237801197765670622e+03 3.236360717396928321e-01 6.763639282603076675e-01 4.777880545520456906e-03
8.379145441137658432e+06 1.555194215726882703e+03 3.236733522241960145e+03 3.236076321714628223e-01 6.763923678285376218e-01 4.777880545520456906e-03
8.479145441137658432e+06 1.554661609763336173e+03 3.235679240767507054e+03 3.235795510332019065e-01 6.764204489667984266e-01 4.777880545520456906e-03
8.579145441137658432e+06 1.554135625927106503e+03 3.234638030019780217e+03 3.235518196509133415e-01 6.764481803490870471e-01 4.777880545520456906e-03
8.679145441137658432e+06 1.553616105972178957e+03 3.233609578139835776e+03 3.235244296586782808e-01 6.764755703413219967e-01 4.777880545520456906e-03
8.779145441137658432e+06 1.553102897204962574e+03 3.232593584199244560e+03 3.234973729843084178e-01 6.765026270156918597e-01 4.777880545520456906e-03
8.879145441137658432e+06 1.552595852228733747e+03 3.231589757697405275e+03 3.234706418358210267e-01 6.765293581641792509e-01 4.777880545520456906e-03
8.979145441137658432e+06 1.552094828702629911e+03 3.230597818087481301e+03 3.234442286886817786e-01 6.765557713113186100e-01 4.777880545520456906e-03
9.079145441137658432e+06 1.551599689114101693e+03 3.229617494328774683e+03 3.234181262737631513e-01 6.765818737262372373e-01 4.777880545520456906e-03
9.179145441137658432e+06 1.551110300564035697e+03 3.228648524464026195e+03 3.233923275659710272e-01 6.766076724340293058e-01 4.777880545520456906e-03
9.279145441137658432e+06 1.550626534563631367e+03 3.227690655219808832e+03 3.233668257734955143e-01 6.766331742265048188e-01 4.777880545520456906e-03
9.379145441137658432e+06 1.550148266842309795e+03 3.226743641628610931e+03 3.233416143276453547e-01 6.766583856723550339e-01 4.777880545520456906e-03
9.479145441137658432e+06 1.549675377165967802e+03 3.225807246671268786e+03 3.233166868732285648e-01 6.766833131267718793e-01 4.777880545520456906e-03
9.579145441137658432e+06 1.549207749164843335e+03 3.224881240938286282e+03 3.232920372594444425e-01 6.767079627405560016e-01 4.777880545520456906e-03
9.679145441137658432e+06 1.548745270170457616e+03 3.223965402309007459e+03 3.232676595312545254e-01 6.767323404687458632e-01 4.777880545520456906e-03
9.779145441137658432e+06 1.548287831061060615e+03 3.223059515647502394e+03 3.232435479212031337e-01 6.767564520787971993e-01 4.777880545520456906e-03
9.879145441137658432e+06 1.547835326114983673e+03 3.222163372514006824e+03 3.232196968416592431e-01 6.767803031583411455e-01 4.777880545520456906e-03
9.979145441137658432e+06 1.547387652871582986e+03 3.221276770891289289e+03 3.231961008774567601e-01 6.768038991225435730e-01 4.777880545520456906e-03
1.007914544113765843e+07 1.546944711999031142e+03 3.220399514924477444e+03 3.231727547788991184e-01 6.768272452211012702e-01 4.777880545520456906e-03
